UniqueCount	AmbigCount
7	0
54	109
0	109
0	80
0	78
0	0
0	0
0	0
0	0
0	85
0	85
0	84
0	0
0	0
1116	34
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
59	7
0	6
0	3
64	6
4	0
397	417
1	417
1143	305
18	5
106	797
0	797
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2406	51
7	162
167	162
0	0
0	0
0	102
15	102
4	65
11	66
0	4
1	4
0	222
4	222
2148	2546
27	2545
2439	9129
545	9125
969	12
802	10
0	0
7	688
198	689
0	1
149	15
0	4
0	0
0	1
0	0
0	0
0	0
0	0
11	14
0	13
34	0
0	0
0	0
3	9
0	7
0	0
0	1
1	5
0	5
46	7
5	2
0	0
0	0
18	1
21	2
3	2
18	1
45	2
0	0
0	0
0	0
0	0
0	0
1	1
0	1
28	5
0	1
0	1
15	4
9	12
0	12
0	0
1	2
1	0
8	14
0	14
2	0
0	0
0	6
0	6
7	11
0	11
0	0
0	0
12	2
2	0
0	0
0	1
1	0
0	4
0	4
0	9
0	0
0	7
0	0
0	0
0	1
0	0
75	116
0	103
20	9
0	0
0	0
0	0
0	9
55	10
0	0
0	0
0	0
0	0
0	0
0	0
23	0
1	1
0	1
11	3
3	1
3	2
3	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
90	0
0	0
0	0
0	0
0	9
0	9
0	0
0	0
0	0
2	7
16	0
0	0
1	0
0	0
1	1
1	3
0	3
0	0
6	7
0	0
0	0
86	8
11	1
0	3
0	0
15	1
0	3
0	3
0	0
3	10
0	10
7	3
23	0
0	0
3	0
0	0
0	0
0	0
26	9
0	0
2	0
2	1
0	9
0	0
0	2
0	6
3	0
5	0
0	0
0	0
0	0
3	1
0	4
0	4
0	0
0	0
0	0
1	3
0	3
19	2
1	0
0	0
0	0
0	0
0	1
0	0
5	0
0	2
23	2
1	2
0	0
0	0
0	0
3	2
0	2
8	0
2	0
0	0
0	1
0	0
1	5
0	5
0	0
0	0
0	0
0	0
0	0
24	89
0	89
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	1
1	0
0	0
0	0
1	1
0	0
0	1
0	1
3	14
0	14
0	0
1	1
0	0
0	1
0	0
0	0
0	9
0	4
3	22
0	22
0	0
0	0
3	3
0	0
0	0
0	0
87	27
0	4
0	4
0	19
0	0
0	0
0	0
0	0
7	0
0	4
0	4
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
17	7
0	8
0	8
88	20
0	2
2	2
0	0
42	14
0	0
0	0
3	0
0	0
0	9
0	9
1	7
0	0
0	0
0	0
0	0
1	12
0	0
0	0
0	0
17	3
0	0
0	0
0	2
0	2
10	46
0	44
0	0
0	0
0	0
7	19
0	0
0	0
1	13
0	13
4	0
0	0
0	0
0	0
0	0
0	1
0	1
13	0
13	3
4	8
0	8
0	0
4	0
112	17
69	5
1	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
257555	192
121120	1641
375678	213461
1795	367720
82621	8308
2003	175980
53	138655
597	24894
3053	29985
103543	160153
212735	830
31860	275
157925	95
0	98
0	0
28	187
0	0
0	0
9	7
0	14
0	0
0	18
0	0
0	0
0	0
15	166
0	61
1	0
0	0
0	0
0	14
0	0
0	0
0	34
0	0
0	0
0	0
0	97
0	0
0	8
0	0
0	26
0	0
1	10
1	94
0	4
26	98
0	0
0	55
77	2387
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
113	521
610	489
0	4
0	3
0	2
0	0
0	0
0	9
0	11
0	5
0	10
0	7
0	0
0	0
0	6
0	0
0	2
0	5
0	2
0	0
0	2
0	4
0	7
0	3
0	4
0	8
0	2
0	5
0	21
0	13
0	16
0	13
0	0
0	11
0	2
0	0
0	2
0	2
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	18
0	2
0	0
7	0
0	2
0	4
0	3
0	0
0	2
0	0
0	0
0	0
0	10
0	3
0	8
0	4
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	9
0	3
0	2
0	2
0	2
0	6
0	6
0	1
0	1
0	2
0	0
0	2
0	2
0	1
0	2
0	2
0	2
0	0
0	3
0	2
0	0
0	2
0	2
0	2
0	0
0	2
0	2
0	0
0	2
0	1
0	0
0	2
0	2
0	2
0	2
0	1
0	2
0	10
0	3
0	7
0	1
0	2
0	2
0	4
0	3
0	11
0	19
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
5	0
0	1
0	0
0	2
0	2
0	1
0	4
0	0
0	0
0	0
0	2
1	2
0	2
0	0
0	0
0	1484
0	0
0	2
1	1487
0	0
0	4
0	7
0	1
0	0
0	5
0	4
7	4
0	1
0	0
0	4
0	3
0	4
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	2
0	3
0	3
0	0
0	0
0	0
6	5
1	432
93	1068
23	429
0	676
7	857
0	357
0	124
0	578
105	95
141	797
21	20
90	797
44	196
5	226
0	89
2	643
1	575
0	763
0	753
0	727
63	90
44	549
0	319
5	12
7	38
0	3
12	8
27	1795
2	1234
14	1016
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
195	220
2	221
5	143
0	0
1	0
0	0
0	0
0	0
727	1022
47	1022
0	46
378	77
0	23
0	0
0	54
0	0
0	0
0	0
88	283
1	203
0	17
0	31
33	1
0	5
0	83
18	32
46	563
0	539
2	516
14	166
0	999
0	987
0	757
81	548
116	999
0	86
0	88
0	121
0	59
0	0
0	1
4	0
0	36
0	0
0	6
0	2
0	2
0	0
0	2
39	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
245	1116
48	1182
6	78
0	0
4	154
18	147
0	1
0	22
0	10
0	135
0	77
0	95
0	147
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
183	1562
0	179
3	1512
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	162
0	162
0	2
0	0
3	1
0	0
0	0
0	11
0	11
0	11
0	11
0	0
0	5
0	10
0	4
0	0
0	0
0	0
0	33
0	33
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	1303
0	89
39	359
2	231
33	15
2651	750
85	302
79	646
1	0
0	0
0	0
10	548
0	0
110	161
0	83
0	95
277	4056
0	2592
33	1927
28	1
25	72
0	0
0	0
0	0
0	1
0	92
0	86
0	0
0	26
0	7
0	3
0	92
0	0
0	0
0	0
0	0
0	58
0	80
0	63
0	80
0	47
0	45
0	30
0	19
57	13
0	0
2	0
0	0
0	0
2280	512
0	0
0	459
0	387
116	459
940	655
0	597
1	146
22	268
0	123
0	0
0	0
0	0
0	0
0	0
15	523
0	523
6	39
75	1
32	23
1	23
0	0
0	2
1	2
17	0
0	0
22	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	174
0	137
0	102
0	8
0	172
0	2
5	50
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
79	729
0	170
0	48
8	93
0	40
0	462
52	25
0	25
50	139
0	139
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
56	1
1	1
0	0
0	0
0	290
0	1212
12	1334
242	1277
3	1275
0	1275
0	0
1	0
0	0
16	1
0	0
0	0
0	0
0	141
0	157
0	137
0	157
0	0
0	124
0	128
0	27
185	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
542	21
0	11
0	11
0	11
0	11
0	5
0	4
0	0
0	0
0	0
0	0
0	0
7	14
0	46
0	51
10	95
0	44
1	1
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
185	75
0	123
66	28
0	21
491	400
0	117
0	0
0	0
0	0
0	0
6	117
0	0
37	176
108	620
0	604
9	2
0	26
0	14
0	2
7	17
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
660	507
93	0
81	103
0	509
0	7
316	409
1	83
146	271
258	186
0	4
7	8
0	245
221	959
1	959
0	939
0	6
4	0
0	4
332	847
192	818
1	0
0	0
1	0
0	0
0	0
0	602
31	602
0	31
0	5
0	0
14	46
0	0
3	27
108	0
0	0
0	320
5	48
0	304
0	5
1	320
250	90
0	14
3206	1519
112	1518
2	792
0	0
0	0
0	0
0	0
6	212
14	212
57	42
0	1
0	0
0	0
102	0
16	1240
1	1268
72	11
25	14
0	41
26	2
0	2
14	0
3	0
238	0
0	0
4848	552
0	70
0	308
3	27
0	33
0	86
4	7
0	23
16	22
7	827
3	824
2	769
0	59
1	0
4	6
0	20
94	142
619	681
1	515
1	10
0	381
0	95
262	131
0	17
0	17
0	17
0	17
0	0
0	0
0	291
0	291
0	336
11	223
78	241
0	336
0	0
0	0
0	0
0	0
0	0
0	0
2	350
19	388
8	228
21	157
0	13
0	21
264	160
0	4
0	24
0	140
0	16
0	0
0	0
0	0
0	0
24	17
0	7
0	17
0	0
20	24
0	1
0	12
0	12
0	11
0	0
0	0
17	13
0	0
0	0
3	0
10	185
0	178
83	109
0	0
0	0
0	0
0	0
0	0
0	0
9	86
5	83
0	4
66	3098
78	188
2	70
18	76
0	182
0	61
0	56
9	3096
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
191	64
0	26
0	0
0	0
2	2685
0	2684
0	2910
1	184
0	17
0	7
101	233
0	179
0	385
43	162
1	191
0	433
39	1481
23	1465
1	45
17	45
0	13
0	13
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	121
0	121
3	6
62	6124
12	6078
4	267
7	280
0	3141
0	1745
0	241
0	202
5	255
0	255
0	9
37	89
23	1
0	28
0	11
0	34
0	34
0	10
0	0
148	52
0	52
87	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
1	0
3	5
6	3
0	2
7	4
0	0
0	0
0	0
0	0
0	509
1	10
0	187
0	226
0	5
0	5
0	509
0	727
0	749
0	749
0	321
0	291
0	186
1	19
32	0
0	7
0	749
0	117
0	117
2	117
0	1
0	0
0	0
0	109
0	0
0	0
0	0
0	0
0	8
0	284
42	186
0	299
0	147
0	3
37	220
9	5
0	296
1	31
36	258
9	183
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	9
0	9
0	0
0	0
0	0
0	0
0	0
38	19
219	61
0	0
1	4
0	0
0	0
8	287
0	184
0	6
45	65
0	27
0	57
0	29
0	6
4	0
32	1
0	16
0	15
0	16
350	0
27	0
0	1589
231	1693
42	10
12	1201
2	9
52	0
0	56
7	0
0	0
0	0
0	0
0	82
0	82
0	0
10	0
1	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
867	139
1	138
13	271
114	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	376
10	378
0	362
0	184
213	7
0	22
4	508
0	443
3	158
0	219
0	130
8	137
9	60
362	185
2	147
24	63
0	17
93	304
0	1
0	466
0	0
0	26
0	26
0	16
0	0
0	0
0	4
0	12
0	3
0	1
206	460
4	4
69	439
17	1
0	22
0	6
0	6
0	6
0	6
0	6
0	6
6	43
0	3
2	3
120	8
5	2
0	0
1	41
0	0
0	0
0	0
0	0
0	0
10	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1010
4	1269
0	770
249	57
6	17
11	41
2	114
0	1046
0	0
0	0
0	0
0	0
1	21
0	92
0	0
0	0
0	0
0	92
227	126
0	95
0	302
0	2564
0	2431
2	2564
0	0
8	794
8	2073
1	850
0	1319
4	2285
0	0
0	0
7	105
1	106
1	106
0	0
0	0
242	0
0	6
6	6
0	2
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
55	111
0	106
0	6
0	4
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
205	1684
0	211
0	46
45	192
0	72
0	1232
0	7
0	0
0	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	4762
0	0
0	0
7	0
2	0
316	3
63	0
0	0
56	20
0	2
1	1902
0	0
0	1418
0	1448
0	1416
389	1477
38	0
2	129
0	131
0	81
0	1
193	100
22	88
21	917
0	40
0	40
0	49
14	0
0	0
31	0
0	0
0	0
0	0
0	1701
1	66
34	61
0	292
0	289
0	292
0	5
1	265
34	270
0	31
2	2
9	47
0	1
40	0
52	44
0	30
10	45
0	18
19	2105
22	16614
2475	16078
62	4874
5	8960
0	4762
1	225
0	22
0	10
1	4
6	1
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	0
0	0
0	0
0	185
6	1
0	59
1	59
0	19
0	16
0	0
0	16
0	16
0	16
0	16
20	31
0	31
0	1
21	607
3	596
0	25
5	25
0	3
0	3
0	0
0	31
23	20
0	167
0	0
6	193
6	16
0	28
0	177
0	2
0	3
1	4
0	1
0	0
0	3
0	3
0	1
0	0
0	0
0	466
0	204
12	0
0	46
0	50
0	103
0	14
0	0
0	340
11	0
0	42
0	0
2	5
351	159
0	157
0	41
0	5
0	0
18	1
0	0
0	129
0	118
72	95
0	0
4	93
6	79
0	0
0	4
0	25
59	26
2	0
0	0
0	0
0	0
0	0
0	0
1370	148
12	33
0	894
26	894
747	2539
34	2391
0	2321
0	1535
0	786
0	774
1	4
339	5
0	238
101	62
4	19
924	91
0	6
41	0
20	189
73	0
6	1
1	16
0	17
0	173
0	593
0	593
292	176
0	108
106	3618
269	0
213	182
0	182
2	8
0	109
4	69
0	14
0	57
1	69
0	1565
0	1431
0	4
0	4
47	6057
0	6049
0	2687
0	118
0	75
3	371
0	198
0	280
1	2481
0	2111
28	7
0	6044
0	505
0	476
0	40
1	16
0	80
326	885
3	856
36	282
70	294
0	37
0	26
0	97
15	165
0	164
0	24
0	142
0	142
0	1
22	0
2914	363
115	158
32	137
2	8
0	120
0	79
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	391
0	386
0	324
0	93
19	13
0	23
0	0
0	0
30	48
0	0
0	0
48	314
4	303
0	27
0	1
0	0
0	0
0	0
22	408
0	64
0	396
59	408
0	389
0	180
7	19
1	4
0	175
5	116
0	11
2	5
0	0
1	16
0	4
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	50
134	223
0	207
0	140
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
207	690
0	7
113	19
536	60
1	38
1	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
694	14
1	120
0	0
97	4
0	3
0	2
0	0
8	25
0	0
0	0
0	0
5	43
0	43
0	30
0	56
0	0
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	68
3	2292
0	2292
9	202
0	199
0	216
52	39
5	20
0	2292
32	3076
10	2756
0	13
114	659
1	27
46	185
166	48
0	897
0	22
279	212
0	0
0	169
0	167
0	168
0	4
0	1
0	73
0	10
0	139
0	139
0	10
0	0
0	2
8	243
0	42
4649	1053
0	514
0	371
1	161
4	6
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
3	35
14	17
365	14
0	14
0	13
0	0
0	65
1	0
0	65
0	59
0	0
1	21
88	103
0	0
0	0
0	0
4	23
4	166
0	151
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	39
0	37
3	1
0	0
2	101
0	69
0	3
2	31
0	125
0	0
0	0
18	461
177	463
2	636
0	113
1	0
10	213
0	51
96	0
11	47
0	47
0	2
15	36
4	87
141	67
0	115
101	111
6	108
0	12
0	4
0	8
7	2584
22	2579
113	9
0	0
56	1789
4	1781
0	43
0	21
0	0
89	43
0	42
0	1
0	17
0	60
1	83
0	109
0	104
0	0
0	239
0	0
0	0
11	10
0	13
9	8
0	50
1393	921
1	23
35	5
0	787
5	0
13	10
0	24
0	20
5	14
1	9
0	30
4	5
0	0
0	845
0	865
0	683
0	62
3	27
0	4
0	8
0	0
0	5
0	4
0	22
2	62
2	1
0	1
0	44
0	47
0	51
0	43
0	48
0	27
12	242
0	1385
99	1103
25	1601
103	1389
0	904
0	104
1	105
0	13
0	0
0	9
0	0
0	0
0	16
16	20
16	2
0	0
0	0
0	259
0	259
0	259
1	4
0	0
3	0
0	0
1	0
1	19
0	18
0	19
0	19
0	1
0	0
0	0
0	0
0	0
2797	117
39	116
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
21	0
3	5
1	5
0	0
62	61
25	1701
44	1701
0	0
0	0
1	0
0	0
0	0
0	0
0	0
356	1062
0	211
0	171
0	77
15	193
0	1052
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
61	3
0	3
0	3
0	3
1	473
128	572
0	457
1	258
0	0
0	0
0	0
0	0
0	1
0	21
0	21
0	21
0	21
0	20
3	13
0	5
0	1
0	0
0	0
359	438
0	438
22	566
1043	568
0	0
0	21
0	21
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	212
0	6
0	202
16	13
1	8
11	0
0	10
0	0
0	0
1575	35
0	34
21	0
0	227
0	475
17	203
0	293
0	456
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
328	0
370	457
0	414
38	379
0	30
1	65
0	59
0	39
0	0
0	0
0	0
726	7
0	6
0	5
0	5
0	5
0	0
0	0
0	5
0	0
496	235
1	235
0	0
0	0
0	0
0	0
397	143
2	126
0	0
38	0
172	77
0	23
0	9
0	1
0	3
8	41
3	38
0	33
0	8
0	0
21	90
10	90
116	0
0	15
35	10
5	320
7	320
0	0
0	0
1241	2651
5	2639
145	162
146	198
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	198
2	198
0	77
0	30
0	0
15	0
0	0
0	0
0	0
0	0
0	0
0	465
423	881
14	254
0	148
0	139
0	14
8	6
0	2
0	0
0	0
0	0
0	0
0	84
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	224
79	198
0	270
0	0
0	270
0	86
5	86
11	103
168	72
11	5
53	67
280	0
0	1
0	1
0	1
0	1
16	5
0	0
0	0
25	11
0	8
0	0
0	3
0	3
0	0
0	3
0	2
0	0
0	0
0	0
0	262
0	64
0	50
0	113
0	274
49	87
7	49
24	21
3	254
7	53
0	0
0	0
386	23
0	21
0	1
0	0
13	423
758	551
0	118
0	5
7	181
12	198
0	0
0	0
0	0
0	8
0	8
0	0
0	0
0	0
2	0
0	144
60	162
0	38
0	0
977	9
28	9
55	612
0	333
43	460
0	611
0	15
0	0
0	0
765	0
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
0	0
0	337
0	300
0	336
0	292
0	124
7	57
0	6
6	0
36	27
0	0
0	0
208	1405
0	1392
0	127
143	341
14	341
90	15
3	197
4	1325
19	1385
46	88
9	504
0	1367
0	558
0	135
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1218	573
0	172
0	94
1	102
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
141	28
7	31
19	11
0	1
0	1
0	1
0	1
0	0
0	33
0	33
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3283	1072
0	876
3	163
92	8
162	549
24	645
0	137
2	8
0	51
169	47
0	0
0	0
0	0
0	0
0	0
129	685
66	683
0	618
0	143
0	27
69	49
0	11
0	0
3	889
0	70
102	2789
0	2801
2720	1
9	62
0	62
0	62
0	9
19	109
0	48
0	3
0	0
0	0
0	0
0	0
0	0
0	0
2	43
0	0
0	43
7	856
0	1090
0	772
71	496
3	1091
0	1075
0	319
0	332
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
287	40
0	0
0	0
0	0
0	0
3	24
0	0
1	5
0	20
0	18
0	1
0	1
0	0
0	1
0	0
402	199
0	167
0	114
4	89
15	0
0	0
0	0
0	0
21	180
3	180
57	36
0	32
2	18
0	188
0	173
0	9
0	5
12	111
6	46
407	0
0	297
0	297
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	55
0	0
0	0
0	38
0	38
0	38
0	0
0	61
0	61
0	61
0	0
0	79
0	79
0	48
0	2
0	0
0	32
926	344
0	4
1	46
0	26
4	17
3	13
110	1
58	0
0	0
4	1
0	1
9	37
0	28
0	37
1	22
0	79
0	0
0	14
0	21
81	16
40	483
163	3
0	10
0	0
0	0
0	0
0	0
0	129
0	111
6	56
5	55
0	111
23	330
0	66
58	263
0	27
0	79
0	384
0	365
0	0
260	146
45	41
13	137
0	137
0	209
0	6
1	9
9	7
0	208
0	0
0	0
6	29
0	29
141	13
0	1
1	13
0	79
0	29
5	88
1	86
0	8
2	8
0	0
18	42
0	41
0	247
0	248
0	16
0	7
5	275
0	117
9	2
1	153
0	36
0	109
0	119
0	235
66	4
0	3
0	4
0	3
0	1
0	1
65	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
177	56
0	0
0	31
0	1
0	0
0	2
214	922
0	902
0	891
440	18
0	155
0	32
0	243
0	9
108	905
11	867
0	62
0	193
0	5
108	0
186	53
2	19
0	31
2	4
0	4
0	0
0	0
1038	21
0	20
0	3
91	3
0	0
0	0
0	0
0	0
0	0
0	0
0	61
390	105
0	15
22	0
0	0
0	0
1	0
0	0
0	0
9	1488
1398	3392
10	1608
5	58
7	129
0	350
19	56
0	0
504	309
5	221
0	66
0	53
0	0
0	0
0	0
0	0
0	0
22	0
0	0
0	0
0	0
0	0
0	0
200	740
0	80
1	664
0	0
0	117
0	117
0	0
2	0
0	2
7	0
23	141
0	0
13	28
0	0
117	48
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	260
0	260
0	0
1	76
1	80
0	52
1	94
0	75
2	68
0	70
0	78
0	35
0	12
0	0
0	4
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
457	153
0	131
2	28
0	0
7	4
0	0
0	0
52	54
0	51
16	6
0	2
0	1
0	0
0	8
0	0
0	0
0	8
0	0
0	0
0	0
0	106
0	288
10	39
79	73
0	118
0	86
0	278
0	294
143	317
0	303
0	91
0	93
0	277
0	280
18	8
293	0
43	31
0	0
0	39
0	39
0	27
0	0
0	0
0	39
0	532
0	532
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1518
2	1630
0	708
0	1232
2	368
0	0
0	0
229	2
4	1516
0	23
9	1516
27	1
0	9
0	9
0	5
0	2
0	0
0	0
7	54
0	0
0	0
0	0
20	89
1	89
18	144
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	0
0	0
0	0
0	13
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	104
0	95
0	88
9	0
0	0
0	0
0	0
0	0
0	0
55	2464
26	2356
3	2560
3	741
80	876
0	84
0	0
0	84
39	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	94
0	94
0	0
0	0
0	0
0	0
3	7
0	0
0	0
4	37
0	0
1	212
4	149
0	2
0	210
