UniqueCount	AmbigCount
0	33
117	49
112	190
54	931
0	161
5	928
1	49
6	55
47	69
6	96
0	65
0	49
145	30
0	25
0	30
0	31
0	26
0	57
1	62
0	23
0	23
0	18
0	2
25	2
2	0
0	0
0	0
248	15
2	242
5	0
0	0
0	0
0	0
0	923
5	934
0	5
1	17
1	40
0	0
0	0
38	8
0	8
0	0
0	0
0	0
0	0
0	0
0	13
0	40
3	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
348	133
0	0
5	39
7	42
0	42
1	3
232	1
0	51
0	50
0	0
0	0
0	0
174	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	465
1	470
0	407
12	75
1	83
0	0
0	1356
46	1428
0	1937
4	1627
0	3621
0	4577
0	4330
1	3500
0	4135
8	4570
0	3693
0	3383
274	1434
35	2416
0	2416
9	334
0	541
0	4337
0	4591
0	4346
0	0
0	0
0	0
8	0
47	99
0	0
0	99
0	43
25	55
4	55
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	56
0	55
0	43
0	7
0	0
0	2
0	2
381	0
0	0
6	2194
0	2251
0	2397
0	2003
6	17
25	5
16	35
2	362
0	0
0	0
0	0
0	0
0	1
0	12
0	0
55	1
0	12
0	1
0	0
4	237
0	12
0	4
0	6
0	5
1	26
3	62
0	132
4	20
82	34
0	34
1	10
0	237
0	2
0	2
0	2
176	0
0	0
5	3
0	0
0	0
0	0
0	348
0	348
0	348
49	1754
584	1844
0	150
78	202
10	428
0	180
0	129
20	16
0	17
1	7
0	0
0	0
0	0
1	9
1	15
0	14
0	19
0	7
0	7
0	14
0	14
0	9
0	8
0	4
1	24
0	3
0	14
0	7
0	3
0	18
0	3
0	16
0	520
0	520
2	520
0	499
3	212
0	15
0	33
0	44
0	15
0	4
0	0
4	1
0	520
0	0
0	0
26	11687
85	5227
38	3
109	45
0	157
46	4263
154	4038
388	553
131	426
0	267
0	11691
0	0
0	0
0	2
0	0
0	23
18	31
0	27
0	27
0	0
270	2249
4	2356
0	7
0	23
0	22
105	21
0	8
0	652
0	1009
123	717
0	201
78	1816
3668	1862
5	1659
387	1187
0	628
17	45
0	45
20	3
2	0
4	281
2	278
0	235
35	7
0	13
0	90
0	0
0	0
0	21
0	21
9	12
0	0
0	0
9	0
4	57
0	0
6	57
0	48
0	32
1	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	4
0	2
0	0
0	0
0	0
0	4
1	0
0	0
0	560
34	276
0	22
0	336
0	560
0	557
0	364
0	322
1	126
7	1
0	97
0	12
2	7
1	28
0	556
1240	1263
3259	1333
1	69
8	1
142	122
42	123
2010	879
18	862
0	0
511	1115
51	1115
1	1884
0	1884
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	43
0	43
28	124
0	0
0	0
0	0
0	0
0	0
16	99
0	0
0	0
0	114
0	114
0	2431
0	2431
0	2431
0	2431
0	0
0	0
0	189
15	0
1	189
1	10
15	33
0	0
7	12
0	0
29	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	66
0	60
0	66
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
13	11
0	0
97	0
79	662
2	397
0	545
0	486
0	516
0	55
6	46
0	26
3	25
1	129
0	101
0	153
2	158
15	147
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
179	199
4	0
0	195
5	203
0	203
1	2
8	114
0	0
0	0
9	0
0	0
0	0
0	0
0	0
7	19
0	1
23	29
0	18
256	23
0	23
0	18
393	78
88	79
0	0
0	0
0	0
0	0
0	0
0	0
0	0
37	95
0	37
0	40
0	35
0	28
0	21
0	38
0	5
0	18
0	12
0	33
23	16
39	16
0	0
0	0
0	0
0	0
0	0
0	0
0	60
1	60
1153	263
0	137
0	43
8	143
0	0
0	0
0	34
85	34
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	16
36	470
0	57
0	0
0	0
0	0
0	0
172	0
0	0
2	0
0	0
0	0
0	0
0	0
78	15
0	10
1	11
3	0
0	183
0	170
0	0
0	1
0	1
50	1
0	183
2888	1772
0	6
9	102
0	610
0	1632
68	105
163	23
0	0
0	0
0	0
56	0
167	4
0	4
0	0
0	0
0	0
0	0
0	0
435	672
0	460
12	1013
120	431
0	703
0	568
0	0
0	0
0	0
0	0
0	0
482	1030
170	35
0	35
112	29
0	23
11	4
0	53
0	1029
27	59
2	59
167	3
0	3
0	0
0	3
175	0
0	3
0	3
0	0
0	0
0	23
0	0
1	1
0	23
0	124
0	23
0	16
0	0
0	0
0	0
0	123
0	0
0	0
0	0
0	872
7	878
7	440
0	662
256	536
0	674
0	667
57	151
57	62
9	34
0	0
0	0
0	2
0	2
0	2
138	183
29	164
1	170
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
448	14
0	14
517	62
0	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
103	183
0	0
6	88
28	475
0	461
74	243
0	366
0	7
0	0
0	0
0	0
0	0
597	53
0	6
2	2
11	4
6	48
0	28
0	24
0	0
0	0
0	0
0	262
0	284
0	7
1	238
0	3
0	7
0	36
0	9
0	82
2	59
0	26
0	6
0	11
3	11
0	11
0	11
0	0
0	0
0	0
0	0
11	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	32
0	32
0	0
0	0
0	0
0	0
0	3
7	36
0	46
0	13
0	3
0	7
0	6
0	18
62	1468
34	439
11	567
0	23
5	86
1	248
6	42
0	21
1	16
3	50
0	0
0	0
22	22
0	0
0	0
0	0
345	228
0	47
12	66
29	35
0	42
44	15
0	24
10	98
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
2	34
0	0
0	0
0	0
0	342
30	114
0	0
0	323
0	85
0	304
0	267
0	28
18	7
0	37
186	547
2	547
0	204
2	28
137	101
50	63
0	0
0	0
0	0
0	0
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	69
0	0
0	0
0	0
0	0
158	156
1	380
0	448
8	379
38	74
0	291
0	0
0	0
0	0
0	0
0	0
0	0
5	2
0	390
0	556
200	886
21	195
10	705
0	123
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	1004
0	2111
3	1211
1	453
3	559
0	989
16	690
0	2111
0	51
0	51
0	0
26	12
0	0
0	0
0	0
144	197
6	205
0	1
219	88
26	171
28	26
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
7	2
0	2
12	2
0	2
1	2
0	0
381	11
236	23
2	3
4	6
2	15
1292	380
15	364
0	53
9	135
504	138
0	117
73	32
62	567
11	535
52	41
2	1
27	56
13	74
0	74
0	36
0	3
1	51
0	0
0	51
14	64
0	144
8	158
5	218
0	61
0	14
0	0
0	0
0	0
5	0
19	162
0	2
0	0
58	614
2	341
2	301
2	364
0	534
0	8
0	18
0	16
0	4
0	6
0	1
0	16
0	16
455	1
0	0
0	0
0	0
0	0
45	40
0	1
0	7
453	144
0	18
93	257
8	3
151	5
0	0
0	0
4	332
0	73
0	31
1	0
0	68
0	68
1	5
42	70
0	38
0	38
0	2
24	568
0	536
3	323
0	92
338	1197
49	1051
16	1071
3	1036
0	439
321	13
4	973
2	293
0	67
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	4
1	60
0	50
4	15
0	8
0	2
8	3
0	0
0	17
0	21
0	11
0	33
0	10
0	9
0	0
0	27
160	97
0	97
23	21
167	3
0	1
0	2
0	25
4	60
0	41
0	10
0	10
36	6
0	2
0	2
0	0
0	20
0	20
152	109
5	362
16	340
0	34
0	128
59	117
0	50
0	0
0	2
0	2
18	698
35	573
569	982
15	126
0	135
0	15
2	15
8	0
0	0
0	36
1	256
0	276
0	276
0	29
0	4
0	2
0	1290
0	1100
0	1142
0	355
0	694
213	405
0	39
6	22
0	13
6	2
3	2
15	187
0	181
2	148
0	121
0	31
0	28
0	61
0	29
0	1284
40	348
0	256
0	263
0	26
0	10
0	12
30	26
19	4
1742	1
0	1568
78	85
0	85
0	96
63	81
0	34
0	9
0	4
268	829
0	763
9	111
0	37
12	362
0	275
0	139
3	11
226	876
0	868
26	305
0	0
0	52
0	63
57	150
4	9
0	0
0	7
0	46
0	11
0	71
9	4
62	21
0	0
0	0
0	0
0	0
0	0
7	276
0	140
139	6
1	199
0	0
0	0
13	1
0	0
0	0
0	0
0	0
0	0
3	0
13	3
0	0
21	3
216	85
0	84
15	1
0	78
63	0
0	0
0	18
0	18
0	0
18	21
1	27
1	12
0	1
0	0
0	2
0	0
0	0
0	0
0	0
0	0
6	0
116	146
1	146
0	3
1	2
0	0
0	1
0	0
1	0
0	1
7	1
0	1
0	41
0	17
1	18
0	23
0	4
4	9
0	0
0	0
0	0
0	41
5	744
179	755
0	748
60	560
557	22
0	53
1	90
0	125
0	6
0	7
0	7
0	43
1	6
0	32
0	33
2	2
0	89
26	20
0	0
0	0
0	0
1	0
0	4224
1	4346
0	4238
0	4020
0	233
13	234
0	68
0	477
9	82
0	693
83	514
1	523
0	192
0	43
0	14
0	4340
94	41
0	20
0	14
33	0
0	20
0	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
57	83
0	0
0	0
0	0
2898	8842
0	7991
0	6851
1352	2763
497	728
0	2
0	0
4	0
0	0
39	56
0	56
50	2
15	0
0	0
0	0
0	0
0	1
0	7
48	85
0	85
18	46
11	47
0	2
38	21
0	11
0	12
18	1
0	1
2	183
0	154
0	164
3	0
0	135
1	160
0	77
1	9
0	17
149	2811
730	988
44	2647
1	161
170	704
220	912
16	88
235	35
0	37
0	8
0	9
0	1
0	37
0	17
0	37
1	1
3	3
0	1
0	20
23	7
0	13
3	35
0	35
11	363
6	414
1	37
0	2
0	56
0	45
0	40
4	9
1	40
4	3
1	14
1	27
13	27
0	0
14	1
0	19
0	19
0	1
0	562
0	494
0	568
158	399
1	726
85	88
61	351
30	486
63	436
0	454
0	549
0	652
0	370
46	29
121	480
0	456
67	4
0	207
0	138
3	230
0	139
0	46
0	46
0	89
132	0
0	51
64	1
0	13
0	18
0	0
0	0
0	0
0	0
0	3
5	18
190	297
0	6
0	27
0	1
0	295
0	0
0	286
0	286
4	284
29	6
0	11
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
340	456
0	8
0	456
0	99
258	0
128	607
0	280
2	9
0	15
4	164
72	43
3	122
14	1
26	26
5	7
0	7
0	7
200	847
0	96
0	40
10	766
0	0
0	0
0	0
63	28
0	0
19	64
0	0
0	0
0	0
0	0
12	88
36	69
0	8
27	515
0	56
8	17
0	26
0	43
0	33
0	5
0	7
1	13
373	48
141	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	21
0	19
0	0
0	0
267	123
205	133
0	0
0	0
0	0
12	115
0	113
0	2
0	2
27	0
0	2
8	2
0	2
0	2
0	2
0	2
0	0
3	0
0	0
0	0
0	0
0	0
62	56
2	13
3	3
1	2
20	2
0	19
0	14
0	14
0	0
0	0
2421	476
0	268
70	43
3	133
3	16
17	28
4	3
2	0
849	584
0	62
39	109
11	511
0	0
0	299
1	306
4	19
0	59
0	295
0	41
0	130
0	248
290	5
0	5
713	31
158	36
0	103
0	102
0	2
0	0
982	1749
0	1749
0	54
0	18
0	7
54	80
2	80
101	0
1860	157
1	157
57	132
4	104
0	104
0	1
411	188
9	163
2	33
359	1
0	1
0	0
1711	4362
1	2202
13	662
54	3414
0	0
0	0
0	0
0	0
1	5
7	5
0	0
0	0
0	504
49	2265
0	2292
0	770
5	180
24	158
0	171
24	0
9	0
0	0
0	0
55	0
0	199
0	199
0	199
0	199
0	199
0	199
0	199
0	199
0	199
0	199
0	199
0	199
0	199
0	199
465	535
0	199
0	199
0	199
0	0
0	196
0	120
0	195
0	158
5	165
0	0
0	26
3	0
0	1
1	36
0	338
0	308
1	289
9	8
0	4
3	0
35	445
1065	822
0	852
0	231
3	9
0	0
0	0
0	1
0	1
0	0
0	0
4	0
83	343
0	85
0	125
37	34
17	139
5	113
3	250
3	34
3	8
602	0
0	5559
2	1215
3	4481
0	131
20	2
29	23
0	205
0	69
6	630
0	2973
341	632
23	4
2	148
108	4
0	545
0	312
0	72
0	5591
0	0
0	0
0	0
0	0
0	0
0	0
72	22
0	0
260	76
0	57
0	8
159	0
19	443
0	72
11	410
1	51
36	27
0	414
14	139
55	139
1	1
33	0
4441	11431
4	2223
5	2506
17	5133
15	1603
0	3712
5	1300
42	1725
355	1272
0	532
0	0
0	0
0	0
0	0
0	0
99	79
17	0
0	79
0	0
0	0
0	0
0	0
0	0
0	0
953	20
33	20
0	0
0	0
0	0
0	0
6	0
45	38
0	38
101	4
0	0
0	0
0	0
0	0
0	0
0	39
2	46
6045	377
1	373
14	304
0	0
10	191
0	0
0	34
2	183
0	2
0	12
7	13
2	18
0	27
0	0
174	0
4	2413
0	2437
22	2409
0	26
0	54
4	281
5	650
8	49
0	1
0	1
0	1
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
121	0
8	134
3	134
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3652
42	3730
2	88
37	275
0	187
0	589
160	590
0	0
0	0
0	0
0	0
33	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
137	0
0	325
34	579
0	65
0	129
0	518
5	563
82	243
0	33
0	571
0	287
4	529
15	207
2	101
2	48
2	15
0	36
10	52
7	65
11	29
0	0
0	0
0	0
0	0
0	0
0	562
6	686
0	200
12	320
13	6
5	322
22	213
139	46
0	14
0	14
0	13
0	9
0	9
0	0
0	0
26	3
190	0
0	60
0	64
3	52
0	16
0	0
0	5
0	2
0	1
36	0
114	194
0	24
0	22
0	46
0	102
0	118
187	105
0	0
436	73
148	72
0	16
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	100
0	100
0	101
0	46
0	21
0	4
0	1
0	3
0	0
288	103
0	0
0	1
0	0
0	1
477	97
48	21
6	97
1	0
0	0
0	0
0	0
0	29
2	44
15	92
0	11
0	30
0	42
2	34
0	7
1	81
5	0
48	0
0	0
14	0
0	0
23	123
0	96
0	6
0	21
13	16
0	73
0	4
0	29
3	9
0	22
0	0
0	0
0	0
827	4605
0	4461
0	4415
20	1940
4	989
14	235
0	21
0	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
239	26
3	1
0	16
6	8
0	0
0	0
0	0
0	0
0	0
0	15
91	250
13	1
39	167
0	103
0	219
0	62
0	31
7	12
0	37
0	61
13	52
1	20
0	38
0	5
0	4
0	15
0	16
7	2
0	3
3	1
0	0
0	0
0	0
0	15
0	15
0	4
4	0
0	0
0	0
0	0
83	0
40	33
264	725
1	13
0	6
0	13
0	9
0	7
0	7
9	7
0	7
0	19
0	19
0	0
147	2400
11	2378
0	28
2	12
6	83
7	57
3	312
0	0
0	0
2	183
3	134
1	18
9	0
0	163
1	9
124	3498
0	3345
0	2680
0	2597
40	1478
3	2665
2	2679
0	2570
0	1290
0	1186
0	431
32	525
0	719
0	456
532	436
0	228
0	128
0	128
0	37
59	128
32	16
0	127
1069	325
2	323
24	309
0	28
3	28
28	374
0	0
8	12
3	12
0	0
0	6
0	6
0	6
3	6
39	0
0	1063
1	1110
2	1110
0	1048
0	1040
0	1051
1	77
0	952
1	941
27	72
64	45
0	140
0	206
0	242
125	9
1	62
0	69
0	2
10	149
0	0
0	0
0	0
24	17
0	0
0	0
2	12
0	1
0	10
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	39
2	2
0	13
0	16
0	9
0	19
0	39
0	175
1	240
0	225
11	168
29	18
17	46
17	137
0	280
0	276
76	223
18	0
0	0
0	72
0	56
0	3
19	5
5	0
6	17
2	10
6	15
5	22
32	19
2	48
224	4
0	4
0	349
0	349
102	347
0	38
65	70
0	36
58	56
1	4999
2	6448
1	4424
22	6210
18	1774
0	4393
4	113
8	2173
2	5570
34	126
0	2284
9	785
0	0
0	0
209	3746
471	4022
1	15
1	313
3	1320
5	997
2	821
0	360
0	375
19	233
7	957
25	2513
2	2564
0	1002
1	2115
29	17
30	96
0	0
0	0
0	0
16	11
31	7
0	0
0	6
248	2
0	0
0	0
0	2
1	3
0	3
0	0
21	40
0	40
0	48
0	73
0	10
0	2
0	4
0	4
0	2
7	1
0	0
0	0
17	314
0	290
17	277
0	197
0	190
52	6
172	47
0	16
0	34
29	24
0	65
0	0
0	0
0	0
0	0
8	1
0	70
0	1
0	71
9	79
0	1
0	3
0	79
1	8
0	5
0	4
0	0
0	1
0	2
0	1
0	526
23	500
0	216
109	357
13	829
3	46
4	525
49	107
0	107
0	84
0	0
0	0
0	0
0	22
0	18
0	0
0	22
0	0
207	102
0	0
0	0
0	0
0	0
0	0
0	0
0	126
1	126
0	10
0	0
0	169
0	119
2	30
0	20
2	6
28	1
53	6
7	4
0	0
0	0
0	169
37	0
0	2
0	2
0	0
0	0
0	23
0	23
0	135
0	98
0	37
0	134
0	145
0	39
0	8
1	8
23	283
0	170
0	283
5	119
42	10
0	0
0	0
0	0
0	0
0	1936
10	1896
0	1907
55	1555
2	173
1295	756
169	8
338	409
68	403
0	130
69	202
133	141
227	59
1	53
0	0
4	0
0	7
0	7
0	5
0	56
5	72
5	13
456	171
0	159
0	0
0	0
0	23
0	23
3	74
0	87
0	26
0	80
63	194
2	194
0	11
0	126
0	121
0	120
0	126
0	126
0	121
0	125
0	126
1	122
0	121
0	121
0	119
0	8
0	12
3	0
41	3
3	293
12	220
14	257
0	0
13	10
0	0
0	0
3	704
0	3
72	137
0	0
0	0
0	0
0	0
0	0
7	0
16	12
0	30
0	30
0	29
0	29
2	1
7	18
0	0
0	2
1	18
0	28
0	28
6	0
0	0
0	0
0	0
0	0
1	468
20	471
0	3
0	36
0	88
16	56
0	11
9	10
0	346
0	346
0	347
0	19
0	16
0	16
0	15
0	4
3	0
2	0
0	0
0	346
0	0
0	0
0	0
11	237
0	234
0	199
3	204
1	32
4	15
0	26
0	0
0	0
0	0
0	0
154	85
0	42
0	71
0	7
0	7
19	6
0	0
0	6
0	6
0	0
0	0
0	0
37	0
860	390
4	390
1	8
0	0
0	0
0	14
1	49
0	28
0	61
0	12
0	0
0	0
0	0
97	38
157	98
44	0
776	1026
0	79
3	27
2	1027
0	542
0	1025
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
4834	51977
219	2862
307	51705
0	419
5	419
3	28
0	33
0	0
0	0
0	0
86	3
24	392
0	371
0	246
0	224
0	82
0	46
0	19
0	0
0	0
0	0
0	0
56	203
1	195
1	14
8	7
1	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
48	5872
57	1541
323	12
0	5326
0	12
4	19
5	791
3	790
156	72
57	6
0	6
0	0
551	46
0	43
0	18
0	7
1	7
16	184
9	16
48	4
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1077	245
0	121
5	201
33	5
0	0
0	0
0	0
0	0
472	3602
0	2698
0	229
28	1123
0	541
4	57
1796	337
74	51
0	0
0	0
0	0
0	0
0	0
0	0
0	107
0	84
3	1
3	16
0	87
0	51
60	497
0	0
0	0
0	0
0	0
0	18
0	0
0	6
0	18
0	0
0	8
11	8
0	2
0	4
0	0
0	0
10	0
5	0
0	0
0	0
7	288
1	0
6345	1621
9	673
277	1133
5	439
7	430
473	0
416	0
0	9
0	15
0	15
0	13
0	13
21	2
0	109
0	109
19	90
0	79
3	107
44	180
0	107
0	22
0	109
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	588
0	581
28	170
0	561
0	558
8	181
0	29
0	1111
154	1111
11	1139
0	216
103	15
98	8
0	23
220	0
0	59
0	44
0	42
14	44
0	41
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
51	44
6	44
0	0
0	54
0	54
0	54
0	0
4	12
2	12
0	11
0	6
0	3
0	2
0	4
0	1
0	0
0	0
0	0
0	0
0	0
658	13
0	8
22	7
0	5
3	5
9	6
0	0
0	224
0	224
5	92
4	164
0	100
43	101
0	212
2	221
0	5
0	1
0	27
0	0
0	0
0	1
0	0
1	1
0	0
0	0
0	0
0	27
0	0
0	0
1	1005
1	554
0	989
3	624
0	139
0	427
1	456
0	289
0	46
1	77
0	90
0	236
0	0
0	0
0	193
1	0
0	0
0	169
0	167
0	167
0	166
0	167
0	193
0	0
0	0
5	170
90	194
0	49
8	136
51	137
0	53
0	166
0	0
0	0
0	0
113	80
0	11
0	71
0	71
0	0
0	0
0	0
9	1
0	0
0	0
0	0
0	0
0	97
0	96
0	95
0	5
0	90
0	97
3	97
0	0
0	96
0	0
0	0
0	0
449	1467
74	764
118	347
3	727
0	0
0	0
0	0
0	2
0	2
0	0
0	3
0	3
0	0
0	46
91	147
9	52
0	111
0	9
34	57
0	25
2	34
0	3
0	0
0	0
0	2
0	3
0	0
178	8
13	8
7	0
0	4
0	2
0	725
29	363
0	412
0	642
0	669
0	502
19	33
6	60
0	725
0	295
0	295
33	58
0	135
0	136
0	131
132	3
2	3
0	0
90	0
43	49
46	49
0	27
5	48
5	151
107	0
5	142
0	14
74	476
0	504
16	225
0	209
1	226
0	227
0	200
0	110
6	8
0	119
0	31
24	0
4	76
1	4
11	50
5	0
0	0
0	0
27	10
0	12
0	15
0	13
407	419
195	37
0	51
26	379
0	1
192	333
4	20
24	36
140	45
0	11
0	0
21422	1694
17	7
53	318
104	354
86	1001
423	46
0	16
0	27
1	42
6	40
16	3
7	3
0	3
0	0
0	289
0	297
0	166
3	86
0	36
1	48
0	22
0	2
0	0
0	0
290	313
0	163
19	151
4	199
0	194
44	1037
0	0
0	0
0	0
6	119
0	167
15	191
2	237
0	274
120	650
19	220
75	651
1979	197
9	33
0	181
10	31
0	30
0	0
0	29
0	0
92	49
4	82
0	66
0	77
0	74
0	91
0	1
167	72
0	16
0	5
0	19
0	35
0	16
0	16
0	2
0	25
0	32
0	27
34	3
85	171
2	0
0	0
0	285
0	1
0	209
0	285
0	0
0	0
0	0
0	0
1708	740
0	468
20	208
131	78
30	33
5	86
39	14
0	68
0	95
33	15
0	0
0	0
614	138
0	96
0	5
0	35
0	0
204	660
1	345
0	222
0	31
0	6
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
133	172
1001	2680
33	964
10	5
81	9
0	887
0	33
106	8
8	56
0	0
0	0
157	125
0	27
0	39
0	11
0	12
0	12
10	10
36	6
0	6
0	6
0	0
0	6
0	0
19	1488
0	935
0	364
0	205
1	177
0	64
13	6
0	1436
106	313
2	316
6	299
1	2
1	0
0	0
1478	4150
14	517
32	1240
93	2018
17	2213
1130	1
21	135
14	138
0	109
18	10
12	7
7	12
0	0
1	152
0	61
0	152
10	65
0	129
0	3
0	13
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	799
0	785
0	779
0	799
23	13
0	7
0	3
3	17
0	132
0	37
0	461
0	162
0	194
20	100
26	79
1123	957
0	1246
32	884
0	973
1	602
0	606
0	271
0	467
0	369
0	297
2	32
0	11
0	0
0	0
0	0
0	1
0	11
0	0
4	0
0	1
0	1
0	0
0	0
4	5
0	5
0	4
5	1
0	0
0	118
94	21
0	0
0	18
15	103
0	114
1	12
0	104
0	50
9	117
264	561
0	556
5	3
119	1054
141	208
1	28
19	500
38	4861
0	1385
14	1531
0	520
0	475
0	402
17	235
7	1
0	4850
0	4860
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	23
2	19
0	0
0	2
10	0
0	0
0	0
2	2291
13	1892
15	626
0	0
26	4530
0	3665
5	3370
0	167
0	167
8	35
31	27
0	0
0	675
12	260
35	310
0	677
3	675
176	1678
6	90
8	4
0	0
0	0
0	1
0	0
0	0
0	0
0	47
1	3116
3	3116
5	3086
0	61
0	3091
0	461
6	103
0	3096
225	166
1	7
0	80
0	0
0	52
0	91
2	96
0	21
27	33
40	1562
64	2126
66	6534
165	1405
89	5973
42	266
17	16
0	145
10	161
88	304
17	29
10	157
34	74
14	78
3	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
262	278
15	110
0	229
2	60
0	125
1	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
225	83
0	20
0	13
29	2
0	22
2	34
0	1
2241	3460
325	23
54	218
2	3401
160	925
58	1
296	1
16	2
0	0
0	0
0	2
214	582
0	582
3	2461
18	1878
4	2478
5	1313
4	4530
52	3092
22	4180
18	1415
11	1719
157	2818
8	2721
5	3689
131	1058
208	9655
1	6056
0	2703
19	9649
198	536
9	2035
2	3512
37	4173
0	333
0	835
16	848
0	2
0	0
0	2
0	2
0	0
0	2
6	11
0	11
0	11
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	46
0	11
0	46
0	46
0	46
0	2
0	11
14	16
0	23
222	82
0	70
0	12
10	1
0	19
0	10
90	314
1	677
2	311
0	59
2	311
0	27
12	523
0	22
0	673
22	386
0	10
20	386
133	0
0	68
0	150
0	145
0	149
0	8
0	2
0	3
2	87
4	88
0	22
0	150
0	1
0	1
37	43
122	76
0	3
77	20
24	2
0	12
0	4
1	8
0	0
0	0
0	0
0	1
0	1
0	1
86	4
0	481
0	506
1090	532
0	172
43	468
65	479
0	4
0	50
0	71
0	14
0	1
0	0
0	0
0	1
0	59
112	75
0	16
179	0
0	0
12	6
0	413
0	408
0	44
1	45
0	37
0	55
0	18
0	1
0	0
0	0
0	0
230	591
0	60
10	525
7	17
13	35
0	35
128	29
0	3
0	7
3	21
0	18
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	177
0	179
103	329
2	173
0	172
0	169
5	165
0	4
3	4
0	2
9	131
0	475
135	514
253	137
0	35
0	514
10	1
10	1
0	1
13	1
4	1
1	0
0	0
4	0
0	0
0	2548
3	3018
2	4133
0	4069
2	3818
1	3994
0	3592
0	3300
0	207
24	4408
1	3581
0	2409
3	3296
736	3090
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
1	144
0	17
0	119
0	32
6	17
0	78
0	54
161	91
0	17
0	81
0	85
0	0
0	0
0	0
0	0
1	304
0	306
0	306
0	47
0	7
5	0
0	0
85	0
75	5
3	2
1	2
0	0
0	0
91	2
176	5
0	1461
0	1448
1	1376
0	3
226	179
4	785
0	179
0	239
10	11
0	3
0	0
0	0
566	479
263	156
0	385
88	150
5	153
140	0
0	0
0	0
1	27
0	0
0	0
73	1
165	2832
2	22
0	22
0	22
0	0
0	0
0	0
2	0
0	0
0	1
2746	8916
1	7099
1	3661
9	1750
58	1301
3	240
0	192
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	49
20	62
0	60
2	103
0	33
0	23
0	10
0	170
2	22
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	32
2	3764
0	3794
85	3784
0	32
20624	2157
13	2148
0	0
12	7
0	6
0	5
1	383
1	356
0	92
1	426
0	13
6	0
183	0
43	218
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	192
