UniqueCount	AmbigCount
0	0
0	0
0	0
5	57
0	57
0	72
0	72
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3194	154
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
56	58
2	58
251	35
0	0
50	130
0	130
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1719	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	18
1334	714
0	714
1395	4491
255	4491
106	0
482	0
0	0
7	222
151	222
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	5
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	6
0	6
3	6
0	2
0	4
15	33
0	32
0	0
0	0
0	3
0	2
45	10
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
150	22
0	0
20	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
99	10
0	0
0	0
0	0
0	0
1	28
0	28
0	0
0	0
0	0
5	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
0	0
0	0
0	0
0	0
0	0
37	11
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
235	0
5	11
0	11
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	91
0	91
0	0
0	0
0	0
0	0
32	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	69
0	69
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	69
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
26	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
347121	233
150916	906
563863	229106
3223	465600
84086	11509
2706	233916
56	157294
802	35395
3885	34984
162620	201022
302643	1014
25247	392
230049	137
0	74
0	0
74	417
0	0
0	0
0	0
0	53
0	0
0	0
0	0
0	0
5	0
20	385
0	65
0	0
0	0
0	0
0	53
0	0
0	0
0	63
0	0
0	0
0	0
0	383
0	0
1	18
0	0
0	68
0	0
0	33
15	245
0	14
218	355
0	0
0	38
101	3925
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
162	862
1505	790
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	3
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3217
0	0
0	0
3	3231
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	10
0	944
168	1166
118	945
0	945
25	891
1	628
0	227
0	59
35	1
93	761
94	32
40	761
44	324
23	336
0	64
17	1049
10	904
0	1063
0	994
0	977
197	154
0	448
22	513
0	1
18	102
0	15
0	8
45	4087
11	2383
5	2575
11	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
686	852
64	854
19	763
0	1
0	0
0	0
0	0
0	0
932	837
34	842
0	33
200	0
0	0
0	0
0	0
0	0
0	0
0	0
103	241
0	237
0	0
1	12
17	1
11	0
0	0
14	12
4	1825
0	1816
140	1822
304	651
0	798
0	796
0	411
2359	210
753	798
0	145
0	148
0	143
0	118
0	0
10	3
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	5
0	5
193	387
36	588
0	29
0	0
16	235
0	137
0	2
0	15
0	23
0	179
0	134
1	89
0	179
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
225	4854
0	1352
7	4466
0	1
0	1
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	154
0	154
18	0
0	0
0	13
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1132
0	438
68	629
18	406
0	22
4497	2119
258	803
200	1890
0	0
0	0
0	0
18	258
0	0
2	1
0	0
0	1
961	4505
0	3374
63	2219
0	0
85	202
0	0
0	0
0	0
0	0
0	86
0	86
0	0
0	0
0	0
0	6
0	86
0	0
0	0
0	0
0	0
60	149
0	169
0	106
0	150
0	110
0	92
0	53
0	1
157	20
1	19
0	0
0	0
0	0
5482	919
0	0
0	291
0	275
152	292
1750	1118
0	1056
2	193
1	528
1	137
0	0
0	0
0	0
0	0
0	0
192	973
0	973
0	37
0	0
4	10
0	10
0	0
0	0
0	0
0	0
4	0
96	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	11
21	0
0	12
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
47	831
0	254
0	159
2	33
0	20
0	337
53	13
0	13
14	867
0	862
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	1
0	1
5	1
1	0
0	318
0	706
16	750
226	746
0	734
0	737
0	0
63	0
0	0
0	0
0	0
0	0
0	0
0	678
0	783
0	465
0	783
0	14
0	95
0	313
0	37
642	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
619	11
0	116
0	148
0	131
14	149
0	103
0	83
0	50
0	8
0	0
0	0
0	0
20	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
147	12
0	12
51	1
0	0
549	385
0	75
0	0
0	0
0	0
0	0
17	78
0	0
31	341
163	358
0	346
0	0
0	15
0	25
0	0
21	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1301	507
14	0
19	116
0	506
0	13
541	661
0	193
516	571
106	302
0	159
54	38
0	349
418	1008
1	1008
0	955
0	1
211	0
0	21
587	1092
97	1058
0	1
0	1
0	1
5	1
0	0
0	1509
167	1507
0	69
0	97
0	22
0	52
0	16
7	15
10	0
0	0
4	175
11	5
0	144
0	0
0	148
668	199
0	24
2265	1860
70	1860
9	958
0	0
0	0
0	0
0	0
0	13
3	13
193	42
0	2
0	0
0	0
369	0
20	1576
0	1576
9	8
0	37
0	2
47	0
0	0
110	0
0	0
720	0
0	0
9988	910
0	373
0	421
54	32
0	6
0	68
0	30
0	4
2	55
23	1508
34	1504
43	1423
42	42
4	1
54	4
0	34
243	1074
1288	2305
0	2074
0	78
0	1035
0	68
1507	32
0	25
0	27
0	26
0	27
0	1
0	0
0	144
1	144
0	162
0	92
212	101
0	164
2	0
0	0
0	1
0	0
0	0
0	0
1	592
45	609
1	378
7	238
0	2
0	8
365	97
0	20
0	13
0	53
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	42
0	0
0	0
0	0
0	0
0	0
0	0
23	11
0	0
0	0
4	0
10	88
0	85
10	57
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	16
0	0
121	4580
0	34
55	262
21	57
0	282
0	82
0	64
95	4581
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
292	29
0	10
0	0
0	0
2	2231
0	2445
0	2759
0	222
0	52
1	10
107	190
0	156
0	577
229	218
8	272
1	389
0	965
0	918
58	43
0	43
0	35
0	35
0	35
0	35
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	7
0	2
0	0
0	7
0	7
0	0
0	0
0	63
0	63
0	0
201	9446
0	9328
0	381
60	491
6	3425
0	2325
4	457
0	388
0	262
0	262
0	38
0	15
90	0
2	5
0	5
0	0
0	0
0	0
0	0
164	282
0	282
189	10
0	0
0	10
0	3
0	0
0	0
0	0
0	0
0	0
18	713
132	112
0	590
0	635
0	0
0	0
0	0
0	0
0	514
0	1
0	92
0	81
0	0
0	0
0	514
0	2885
0	3064
0	3065
0	1764
0	1662
0	1268
0	170
113	0
8	149
1	3073
0	234
0	234
0	221
0	38
0	8
0	0
0	233
0	0
0	0
0	0
0	0
0	6
0	131
3	140
0	143
0	126
0	6
213	140
0	6
0	139
0	49
40	85
40	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	9
109	76
0	0
1	4
0	0
0	0
7	501
0	343
0	0
1	3
0	2
0	3
0	2
0	0
0	0
71	0
0	0
0	0
0	0
1204	11
18	11
0	1858
423	1972
24	0
0	1053
0	14
81	0
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1975	95
0	95
55	709
196	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	214
0	214
0	207
0	126
152	3
0	11
2	361
0	299
0	51
32	61
0	88
0	170
0	96
914	194
0	154
4	39
0	14
115	809
0	0
0	377
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
761	765
2	26
137	749
14	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
37	17
0	1
37	0
843	28
0	0
0	1
0	21
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1874
0	2484
0	2071
394	153
0	13
0	157
153	316
0	1912
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	1
298	96
0	67
1	362
0	3260
0	3126
3	3260
0	0
0	1026
0	2520
1	1016
0	1599
1	2771
0	0
0	0
62	118
0	118
0	118
0	0
0	0
43	0
0	0
0	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	101
1	100
0	4
0	15
0	0
1	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
198	1877
0	250
0	58
63	174
0	106
0	1649
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
47	6652
0	72
0	72
0	0
0	0
1001	1
221	0
0	0
36	36
0	27
2	2305
0	0
0	3069
0	3157
0	3150
1307	3213
13	0
4	484
0	633
0	319
0	12
745	343
77	415
1	1424
0	309
0	309
0	309
0	5
0	5
0	2
0	0
0	0
0	5
0	1933
10	101
109	53
0	606
0	605
0	606
0	10
0	1207
10	1215
0	105
0	0
0	10
0	0
0	0
42	14
0	2
0	9
0	8
217	4215
90	35688
6512	34232
223	11726
4	20605
0	6652
0	335
0	16
0	0
4	9
1	2
0	0
0	0
0	0
0	0
0	181
0	181
0	181
0	180
0	0
0	180
15	23
2	8
0	22
1	77
0	1
0	0
0	26
0	0
0	55
0	0
0	0
0	0
0	0
0	0
34	1570
2	1570
0	43
0	18
0	0
0	0
0	0
0	376
114	183
0	688
0	0
22	734
0	30
0	433
0	709
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	805
0	453
86	0
0	62
0	63
0	191
0	5
0	0
7	561
18	60
0	198
0	0
6	17
933	185
0	184
19	157
0	33
0	0
0	0
0	0
0	0
0	0
83	339
0	0
2	339
0	204
0	1
0	20
0	35
1241	48
1	0
0	0
0	0
0	0
0	0
0	0
279	13
0	0
0	1567
78	1567
1114	4241
21	3990
1	3855
0	2485
0	1101
0	1093
3	8
155	8
0	53
255	91
3	17
2389	211
0	0
0	0
1	35
22	0
0	0
33	0
0	0
0	35
0	1030
0	1030
187	36
5	6
122	6753
635	0
159	59
0	59
0	12
3	53
0	1
0	0
0	0
0	7
0	2070
0	1906
0	5
0	5
53	12657
0	12608
0	6277
0	353
0	135
104	744
0	430
0	345
0	5409
0	4685
40	17
0	12628
1	370
0	322
0	104
0	78
0	33
307	2421
0	2168
301	518
22	617
0	252
0	194
0	226
0	81
0	77
0	53
41	194
0	194
0	130
52	0
7905	915
424	303
4	133
15	9
24	246
0	345
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	408
9	461
0	213
0	238
0	61
0	0
0	0
0	6
28	166
0	7
0	0
62	542
0	542
0	0
0	0
0	0
0	0
0	0
0	839
0	237
0	811
435	839
0	798
0	154
0	115
0	35
0	114
0	4
0	19
5	40
0	0
0	43
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	108
363	476
0	374
0	39
0	107
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
632	1468
6	20
21	31
512	69
0	11
0	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
616	7
2	355
0	0
111	2
0	2
0	2
0	0
1	77
0	0
0	0
0	0
10	278
2	271
0	59
0	871
0	0
0	765
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	95
1	3736
1	3736
0	92
0	299
0	656
0	48
37	22
0	3736
77	7829
9	7290
0	17
420	2042
2	114
207	287
343	121
0	2671
0	76
123	380
1	30
0	751
0	751
0	751
0	42
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
11	544
0	59
13914	3890
14	2101
0	833
0	901
0	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
52	20
5	10
59	0
0	0
0	0
0	0
0	17
0	0
0	17
0	2
0	0
0	14
266	225
0	0
0	0
0	0
0	32
0	48
3	47
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	73
0	73
0	41
38	52
0	27
0	271
1	227
0	1
0	71
0	336
0	0
0	0
77	1231
119	860
10	1290
5	75
139	29
29	518
2	67
2	0
0	135
0	135
0	0
5	53
0	169
1617	253
0	275
60	243
90	120
0	0
0	0
0	0
3	5817
94	5814
191	81
0	0
108	142
3	76
0	111
0	33
0	0
566	256
0	211
0	45
0	87
0	75
0	76
0	132
0	130
0	0
10	528
0	0
0	1
0	1
0	1
0	1
0	80
3123	451
2	2
31	1
0	358
2	1
101	2
1	2
0	1
0	12
3	12
0	35
0	0
0	0
0	368
0	371
0	322
0	14
0	49
0	31
0	31
0	0
0	20
23	31
0	18
0	14
0	0
0	0
0	10
0	7
0	10
0	0
0	7
0	10
42	542
0	1815
54	1561
30	2076
25	1712
0	884
0	130
0	134
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	1
0	0
0	0
0	553
0	553
0	553
0	39
0	0
0	0
0	0
0	133
0	169
0	5
0	166
0	160
0	161
0	0
0	0
0	0
0	0
6186	161
122	160
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
110	2
0	0
0	0
0	0
134	11
8	3043
1	3043
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2087	2158
0	464
11	279
0	91
1	365
0	2121
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
64	0
0	0
0	0
0	0
0	599
161	705
0	518
0	390
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
206	927
0	927
1	512
1241	513
0	0
0	35
0	35
0	35
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	545
0	5
0	404
10	146
0	119
0	0
0	54
0	0
0	0
1364	18
0	14
65	0
0	0
0	14
4	1
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
275	0
386	454
0	454
0	454
0	0
0	0
0	12
0	11
0	0
0	0
0	0
1550	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1131	601
0	601
0	0
0	0
0	0
0	0
463	89
3	80
0	0
0	0
62	109
0	26
0	9
2	12
1	62
0	0
0	0
0	0
0	0
0	0
0	247
2	247
84	0
2	42
3	20
40	427
2	426
0	0
0	0
2497	3405
10	3347
119	137
184	456
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	213
17	213
0	38
0	38
0	0
0	0
0	0
0	0
0	87
0	87
0	87
0	1089
258	1517
0	100
0	283
0	242
17	34
3	14
0	7
0	0
0	0
0	0
0	0
0	103
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	481
33	351
0	368
79	135
10	372
6	348
0	219
0	53
395	123
0	1
224	122
118	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	183
0	0
0	0
0	71
2	183
0	141
15	48
16	21
1	556
8	50
0	0
0	0
401	215
0	194
0	30
0	10
0	714
1762	1130
1	417
0	55
0	204
0	204
0	0
0	0
0	0
0	19
0	19
0	0
0	0
0	0
0	0
0	112
12	116
0	10
0	4
1583	2
22	1
53	738
0	416
82	677
0	735
0	10
0	0
0	0
1292	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
0	0
0	149
0	149
0	149
0	49
0	74
0	0
0	0
0	0
21	0
0	0
0	0
525	1079
0	1074
0	271
203	329
82	329
92	52
0	187
2	4181
13	4293
50	157
0	1766
0	4267
0	615
0	271
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3566	1793
0	424
1	199
1	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
69	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9031	1964
0	1684
7	238
560	47
516	693
66	909
0	282
1	6
15	347
13	349
0	0
0	0
0	0
0	0
0	0
701	1441
2	1227
0	1149
0	232
0	2
298	9
0	1
0	1
71	2303
0	484
40	4892
0	5326
906	0
7	50
0	50
0	49
0	6
1	297
0	0
0	38
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
7	741
0	1978
18	1690
82	1564
0	1995
3	1949
0	451
0	453
0	76
0	109
0	57
0	205
0	205
0	76
0	0
15	0
0	0
405	74
0	0
0	0
0	0
0	0
45	68
0	2
0	10
0	5
0	0
0	56
1	13
0	56
3	57
0	18
731	741
0	684
0	650
0	179
0	0
0	0
0	0
0	0
31	847
27	848
79	76
0	27
6	38
0	619
0	579
0	0
0	10
6	617
2	21
577	0
0	749
0	749
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	53
0	0
0	0
0	153
0	153
0	153
0	0
0	45
0	45
0	45
0	0
9	4
0	10
0	9
0	0
0	0
0	0
1570	1849
0	156
0	258
0	70
4	24
8	38
18	0
0	0
0	0
5	0
0	0
0	23
0	4
0	4
0	4
0	10
0	9
0	2
0	2
137	2
43	791
39	3
0	2
0	0
0	0
0	0
0	0
0	158
0	157
0	134
1	142
0	140
7	230
0	340
18	77
0	88
0	309
0	451
0	476
0	2
506	195
228	66
0	171
0	71
0	71
0	0
0	0
0	0
0	71
0	0
0	0
0	0
0	0
371	92
0	20
0	70
0	121
0	39
0	142
0	142
4	3
1	3
0	0
7	99
0	99
0	258
0	258
0	25
0	7
12	740
0	422
158	32
0	362
0	90
0	390
0	397
0	608
136	0
0	0
0	0
0	0
0	0
0	0
134	41
0	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
912	351
0	0
0	119
0	122
0	66
0	58
163	1949
0	1876
0	1899
1343	95
0	179
0	179
0	277
0	4
67	846
0	730
1	37
2	264
0	4
700	0
434	152
15	30
1	92
0	12
34	11
0	3
0	0
2711	23
0	22
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	210
502	338
0	75
0	0
0	0
0	0
1	0
0	0
0	0
78	2951
1801	5014
1	1635
1	4
0	49
6	634
41	67
0	0
1111	616
33	417
0	239
0	149
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
672	2172
31	381
0	1791
0	0
0	188
0	188
0	0
0	0
0	39
0	0
58	248
0	0
72	79
0	0
50	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	750
0	750
0	0
27	147
0	127
0	62
0	199
0	113
1	129
0	144
0	150
0	41
21	60
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
415	276
2	267
0	63
0	0
3	0
0	0
0	0
34	9
0	6
11	3
0	3
0	1
0	0
0	41
0	0
0	0
0	41
0	0
0	0
0	0
0	96
0	368
0	0
0	42
0	122
0	74
0	357
0	394
135	318
0	304
0	80
0	93
0	289
0	291
0	7
436	0
31	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1210
0	1210
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2392
13	2669
0	1099
6	2004
0	778
0	0
0	0
138	6
0	1775
0	6
37	1775
1	15
26	21
0	21
0	21
0	0
0	0
0	2
19	113
0	0
0	0
0	0
0	165
151	165
46	276
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	114
0	114
0	0
0	0
0	0
0	7
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	12
0	12
0	12
97	1
0	0
0	0
0	0
0	0
0	0
38	5373
115	4366
3	5449
1	848
0	1779
0	5
0	0
0	5
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
